japan stores ready for sql file
Title,Note,URL,Resolved Name,Formatted Address,Latitude,Longitude,Place ID,Photo URL,Photo Attribution,Website,Neighborhood,Instagram,Description
Waves,,https://www.google.com/maps/place/Waves/data=!4m2!3m1!1s0x355aa3c08593629d:0x73542f8b1cb17169,WAVE,"Japan, 〒510-0881 Mie, Yokkaichi, Rokuromi, ９５７−２ 957番地2",34.943159,136.618747,ChIJpX-BI8yOA2ARp4z5WpKyZ1A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cZ66lw7eayh5-2DwMNsALduDAfDdI4yo_g-YFFAplL4BY6LnUx2mbvhWoWy39LJ_pHPt8amRx3SkbfLB3lK1kK6-fK2pGFBABk8lhyMKXbmpKg-KyUNZPVz0dHF6ytWx8QnuMr9hg03kWYudMtmOTMSKcUU9EdqDuymRBTumnAV9D7oJYTyRbPaglC7hrjMOki8gRlsbLjyMmCk_f7bVrRNe8JABVDo66myTewN3-4tjehe8lIPseAWA2pIPUYXztnZdJBXnhbvarS4mckj-6Ia-VfiQuJ3B5UAB91sRvSaA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/105430349957858434623>タイヤ販売の WAVE (ウェーブ)</a>,https://www.wave1988.co.jp/,Japan,,WAVE — Fashion boutique / clothing store located in Hiroshima
古着屋 FINCH vintage&archive store,,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8B+FINCH+vintage%26archive+store/data=!4m2!3m1!1s0x6018f33e9c3f7887:0xfd6f4c503b95097c,古着屋 FINCH vintage&archive store,"Japan, 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2-chōme−37−１７ ピエノ下北沢 2F",35.664175,139.6674313,ChIJh3g_nD7zGGARfAmVO1BMb_0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eoOgyUp1mwx1J59wKnrJ-wy9T0dkoCgoYq9Up65ZoTBGUrLw4UllAtjWZXOdD2S2hZwRb4hJxe8f6iqoAbV1omV7r1obZEoDrM59vdqvtd_joSKN5s9cBy98KDtt-yhzsYB0nqKSxWZIvTmTbUiMhrwEBUPiou1QY8QZd7m_th-h0LXhih0uUFjzhAtN4tCuPgrL_0EUElxrGGH9ONUY14gU_aBFfsEK0MWeBt2sb-nZF615r0yUJmkopSomGPN91OsRi5aRhsiN0mpnkkHJ5Gi8P25XsfY3VCBA5x2R4ltA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/105742615472636210444>古着屋 FINCH vintage&amp;archive store</a>,https://finchstore.base.shop/,Shimokitazawa,,古着屋 FINCH vintage&archive store — Vintage and used clothing shop located in Setagaya.
SAMUEL FINCH,,https://www.google.com/maps/place/SAMUEL+FINCH/data=!4m2!3m1!1s0x60008f6b739b528b:0x7e45749899c40b2a,SAMUEL FINCH,"2-chōme-1-3-205 Sakaemachidōri, Chuo Ward, Kobe, Hyogo 650-0023, Japan",34.686808,135.1879597,ChIJi1Kbc2uPAGARKgvEmZh0RX4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ck0y9Wga0PhZWtymipRYQ0j6hgVkR9u4JE6YrSeIPZpZZbWJavtkxLInTszpCbcFjuUpW7Rlgc6bvB_8dbvP7ONIjgQcNtK9ZjmnwlBjBlw3-0M2UNdn3glHWIpSlleSSkTPBFToy_1LI444Acn6LZOvqlANYUbE8sMliVRUoYdN9wjaQDwEJpxdP5B1BGkl5-LZW5KD5S_alvGKRFqk9lGE_HQjI6ggXa2d3370tq-CEguE9eknZztQiQ77ntLIEvx63kmgOm-KSTu-T0ml0kx84PMMCNX0rSbLRkIWZ6xQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/101422972160858020555>SAMUEL FINCH</a>,,Kobe,,SAMUEL FINCH — Fashion boutique / clothing store located in Chuo.
Modescape Shibuya,,https://www.google.com/maps/place/Modescape+Shibuya/data=!4m2!3m1!1s0x60188ca8ca527513:0x601edd544f0f23d2,Modescape Shibuya,"Japan, 〒150-0041 Tokyo, Shibuya, Jinnan, 1-chōme−14−８ 南部ビル 1F",35.6638461,139.6999231,ChIJE3VSyqiMGGAR0iMPT1TdHmA,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cTfnE3u4HF6y04qDaHrp_Se7EjHtlNIhYqi838kIx_LfaMU3DtDIvmRvmSdds2g96h4wuNWQLRrFLxUpBXJ-UtNwBgAEBf4zp24OZ9dkZpvR2nq0XJvsAsqgToZOXs9G0bgk0X0qPyjC2klJCS28Wf94-7FV7-4YnfBaPMxMzxSchsq5oXvqqTrsaqS4ZtZoJr-XzZX5YwYyI6e-llAePmh0Qy_DAvVHkcOmgAzx51N-8ZbojNVYjqQ07kJIq6ZATCrPz6j1t4x-eAt9SRCD5c--1OlHMMSDGIqgiT_W1AzA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/112979041337918630702>MODESCAPE 渋谷店</a>,https://www.modescape.com/,Shibuya,,Modescape Shibuya — Fashion boutique / clothing store located in Shibuya.
10tow(トウ),,https://www.google.com/maps/place/10tow(%E3%83%88%E3%82%A6)/data=!4m2!3m1!1s0x60188ca947a20e6f:0xe785030200f53999,10tow(トウ),"Japan, 〒150-0042 Tokyo, Shibuya, Udagawachō, 11−６ 渋谷宇田川ＫＫビル 4F",35.6623354,139.6974593,ChIJbw6iR6mMGGARmTn1AAIDhec,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dpOHiMhT_JBhwxP3pyLnUXalLHYwj98LuXOWTcvMvcHmvLrZ5pi0ZI42KAcdQgoGE090DcF0PSlU_tKbTDazfJt8pg0LCGPxL7mnBVnPPrLOMP2BQooA2Uu1619o2oJMYMKW3YvC86-6aMZBqtxEKaHUmvQkKRbsO51jr5kGsFhFY0jjxcfQALntKnVfxqvgKBPafipkhm0bJOE6MGkPGxkdQ85SOoUwVu8Id2tYNEXoIvTO9GLxOEVSmy5CVPgE21TrmUulO3HdFAUiL9_9RbJUFK7TFocj1aVvVUVDtndQMmTnXl_UBFTX-6rtKAZLefmeXItR_lE7X5MBA9oRXemtV11hhnAbTgM8_MQUT4L5FkfKEMUxhnD0cLakD5xV-YI5VprZPJUm_kE_foJ8MdmkLpKrsk4uOXgC_h06Bi0JvG&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/113079635388979246872>yoel</a>,https://www.instagram.com/10tow_,Shibuya,@10tow_,"10tow(トウ) — Fashion boutique / clothing store located in Shibuya. Info: @10tow_, website."
BINGO Shibuya MODI Store,,https://www.google.com/maps/place/BINGO+Shibuya+MODI+Store/data=!4m2!3m1!1s0x60188ddab9469e8f:0xf520b750cf4b3c7c,BINGO Shibuya MODI Store,"Japan, 〒150-0041 Tokyo, Shibuya, Jinnan, 1-chōme−21−３ 渋谷モディ 3F",35.6615867,139.7004778,ChIJj55GudqNGGARfDxLz1C3IPU,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2evnDYnrxgARegghh4RFL9r72gxCdGR1lN3NE6kgQviNiLgjUkHXEh2tO47xJfQCaaUcYBLfY8fgSajiUJFBqpA1RZ5DiBCQiUvbwSNx7YIDgQairDN3-w0IjhpCS1f6T_iLiXDH6Hr67ropAJatNYnto_I6sBDh1nIXPcOz7HFLQKT-tnW6zge2y7FcM6cnZOMrW2-BE143tjTEZwsI81hEZgU7P5RN2sHg4MH2LJUY7X4eH3wldydajX-X8YYhgviNjPTQLCSQqImA2A3187eyDQS-Cqp0o2DVQpyeH1N4jrDvq1FpFty2xjCo2mBpG3fafRNCXYqrHPXJ5Trf8tSWX-nv9V5rTCNWD2Ij59vNjTSpIFEicBCoR8bMryX_2TCVV48zr6SAHeac6LydEary04M2i3ScUJn5gQz-PWKB2Bs&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/110832632350741340550>村長智</a>,https://www.bookoff.co.jp/shop/shop87011.html,Shibuya,,BINGO Shibuya MODI Store — Fashion boutique / clothing store located in Shibuya.
LAILA VINTAGE,,https://www.google.com/maps/place/LAILA+VINTAGE/data=!4m2!3m1!1s0x60188ca0f248e533:0xe7cb68505246b98f,LAILA VINTAGE,"5-chōme-46-2 Jingūmae, Shibuya, Tokyo 150-0001, Japan",35.6642299,139.7084973,ChIJM-VI8qCMGGARj7lGUlBoy-c,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2d9XWS0wEac6bY-GQQ4UwKVBVWr3_tWD80Ptrk2qAIQVr_79L0zQDYfni0NaY5wVqojz84Je196lB9I1Ub5L-6YbJQdhBjvJpdIqJYSRBgpBh3hzOWjJUlR-ZU987uOinkldgP8LkEbZ830WdGsxOYmQoYqj4Q1u6FjxJLCTeT7k9BGNN8hrOtmH07RL9l1ZdrYM-3txvqm5TRVRqnA_NFKNN2XV5tSPJsPus-Xr2UDonGuomyCW3NorT6YpbNJ9O4MZJ7mOIogS_etdPFDm3uqFXogw61ygHNa0AsDx8vHI88Dp0fwkg7DwaMnL2ga_V6Lq5WmASMVKtF1dH7y6ZqwOx3FY-KoqV6wKsFGFBKn6mg9J32sO_VyLUde1rI44b20RIenlGdHQhvjBXAJI_wVcxy9V3IZ3FSOwPXD_PhlXQI&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/110262000656912479602>Zee K</a>,https://laila.jp/,Shibuya,,LAILA VINTAGE — Vintage and used clothing shop located in Shibuya.
blue room,,https://www.google.com/maps/place/blue+room/data=!4m2!3m1!1s0x60188de5f050fe25:0xbf850074aa3b68fc,The Blue Room,"Japan, 〒105-0001 Tokyo, Minato City, Toranomon, 4-chōme−1−１ 神谷町トラストタワー 31階 東京エディション",35.6653627,139.7451346,ChIJxwsb6ZWLGGARHwK0dtH4fko,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eyOvzYWQcGAsWu871exqso0eT6iAS5HUIR1N0sERA6G6VaDuzm0DuEg91GE-p9G5DFNt4u347nLpID3Jhp1G3soPWSVcJ_tr1OgvG66av8tJw_mZ5kAxhJXgTK9y-nR-EjYdG6BMbwl81gRHlSNssy6mCRjC8k278KsnB9cYgjh_xEocxnWwzyTTZGtEyQHDuixJWK7_X_oJpr4BjHsD2FKMbxQ2KipCfgREV2wC5OR9TR-ZItg6SVYs3BjJdp_Ce1mcm37Sgo6T-D_Ab9CBhdhAwoMI3gsSa5TCEAMFSPqQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/116292294202228460566>The Blue Room</a>,https://theblueroom.toranomonedition.com/,Shibuya,,The Blue Room — Fashion boutique / clothing store located in Minato.
ÉLÉMENTS,,https://www.google.com/maps/place/%C3%89L%C3%89MENTS/data=!4m2!3m1!1s0x60188b4590e778b9:0x1faacbf2665463a9,Boulangerie Elements pain bio,"3 Rue Victor Letalle, 75020 Paris, France",48.8672831,2.3853019,ChIJg0NhVDFt5kcRgQVe0_gDF8M,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2faacgdxVU3nEQdhd3kGn5GDe_pzVUb4V9joGLzmD6Ii9gXmVxRHsNe6PzQfMzOGShxMzTRsdn6TUzIYr98IIrZ0Ovdqv14xTXNszqkp1dRwqSlF0g2_pjFVnGmQVmBQ8AiVSE4HOeV0u-0RaTtyW1TQog2E1Q5VHzGJlAKiYU9lDk6DfCZikMMMi6KAqLcUAfNlVYL2Zp4yeE-IPs4oK4VngPPY0uJlX9eFk-H_NVKBTzFgddrA_7jSVs5d_2L8QURIXCkzSpGtlfmsGAViYB3BK4q7OWILTH7RrP8qB0MSw&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/107215946619399939078>Boulangerie Elements pain bio</a>,https://elementspainbio.com/,Aoyama,,Boulangerie Elements pain bio — Fashion boutique / clothing store located in 3 Rue Victor Letalle.
kissmet,,https://www.google.com/maps/place/kissmet/data=!4m2!3m1!1s0x6018f27d21dec025:0xac3678a4eba8de49,kissmet,"3-chōme-56-1-101 Kōenjiminami, Suginami City, Tokyo 166-0003, Japan",35.7038447,139.6481126,ChIJJcDeIX3yGGARSd6o66R4Nqw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fhB7d7Nl6ISFnW1938nl75I_UnPboncSWtfQPuqQMqlRkqqclrkZutLOsYoRp1nxtjYawA_9ZQ5qANN7wuoV0EIMRBXGEa2Y-0CzlO0Q1rKKiU7lgd4pK3CGujzaBzfMyCfoz_VEsyOrM5p35_MHdsdFuMY5rIjLtpUWIjmzkE5O8rpd382nxGVLG-JjBareJJA44hxXM_kFqAiXlaMQOiNySSCBZOQjV7scw5uYQSfNBAGGNPrOzH5K-JRD5GIl4m4gXGJvY5OROAJvtiOxUkynlqpJCEs7w1G8ei2Mx1oLotn5ceeVhdXeT5Nish0kPNuT4WgXQDjMYgynhjVCK-fdE6hSxMjhi3eb0mVTKB-whknJ-bur24xyoLkBYTwOE7IYSju64LWGuoV9-JlgLlgCgDENq6m_pbMm2vXYU&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/107804304792480228126>さへきひろのぶ</a>,http://ameblo.jp/kissmet/,Koenji,,kissmet — Fashion boutique / clothing store located in Suginami.
CVBIN,,https://www.google.com/maps/place/CVBIN/data=!4m2!3m1!1s0x6018f31e20cf8047:0x729ffbc19411d1ef,CVBIN,"Japan, 〒166-0003 Tokyo, Suginami City, Kōenjiminami, 2-chōme−21−１２ シュエット M103号室",35.7010421,139.6477297,ChIJR4DPIB7zGGAR79ERlMH7n3I,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fgvx21hl_DbNihKsXbm3TBCcG8oVvtYW0Ii1mtCN91RB6VV7HelzmITxidFpOdOBdUWA08Xw38J6H0FuMkiAc9RWTL9j6AQt-yrBI5wMzQRizCw8c5d1gwZjWU-mwfO5udXLAQfWJ70cHetLaD-VfrrZtYNilDksWKwqI5PLnQcexrdZFPcyjJRELFcXmc71eGrlAB0FfeS7UganJavNLFW9di0rZpSX_oicGwNauvQNwBagtIgZX-Lkz3DyGAKrqEhoWLN34ns0lWotVOMCb33nBzULNhj1Q6LFI2q91gnw&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/100080223683004309047>CVBIN</a>,,Koenji,,CVBIN — Fashion boutique / clothing store located in Suginami.
Boutique Ushiromae,,https://www.google.com/maps/place/Boutique+Ushiromae/data=!4m2!3m1!1s0x6018f395555ffcb1:0xd1adfb4b6d3c4fcf,Boutique Ushiromae,"Japan, 〒166-0002 Tokyo, Suginami City, Kōenjikita, 2-chōme−1−２２ サンハイム高円寺 4階",35.7059559,139.6542266,ChIJsfxfVZXzGGARz088bUv7rdE,,,,Koenji,,Boutique Ushiromae — Fashion boutique / clothing store located in Suginami.
'bout,,https://www.google.com/maps/place/''bout'/data=!4m2!3m1!1s0x60188fab2114db81:0x857f107efefab057,'bout,"2-chōme-3-2 Asakusabashi, Taito City, Tokyo 111-0053, Japan",35.698647,139.7862557,ChIJgdsUIauPGGARV7D6_n4Qf4U,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c8K7To4ICrjFEu031958xQp2Pk97aa0KYxy5AQPwdF4QmUEgBBFyp28ezNr8dQIfyegiZIugbH3twNzerhR-Mtp22vVgS6DsIAz9qKscCRPMokRhhdwC8qO8SN2kQStLcutpKucNqyZNDTM6ZplxMwVUxcC_a4XHVrj81GAd1LkLXvfwWmXItgWo1MD3lLkcswikuoPb_dia0vyBMptPERptPmaQbFk2KrBjUn2rS0d1SXIQaFHt4ykkx-F54FReal_kSMVHkBJZmCPUvV4NwzAeYC-r_6cygae5WW1bg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/106008307385447280772>&#39;bout</a>,https://www.instagram.com/a.bout___?igsh=OTI4eDgxMWJ1NXdz&utm_source=qr,Asakuasbashi,@a.bout___,"'bout — Fashion boutique / clothing store located in Taito. Info: @a.bout___, website."
floccinaucinihilipilification,,https://www.google.com/maps/place/floccinaucinihilipilification/data=!4m2!3m1!1s0x6018f38a0ff50993:0xc728322c25a03a46,floccinaucinihilipilification,"Japan, 〒155-0033 Tokyo, Setagaya City, Daita, 5-chōme−35−８ 下北沢シャモット２ 105号室",35.6607523,139.6641758,ChIJkwn1D4rzGGARRjqgJSwyKMc,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dwUbov4nVpy7WvTEl2FQICzE5bExiEUftaaaFCzZ3LMP6h840jeSUi_B3wJgw3TLkt-UIv-e6UBBg59wQELKtZ5UN2IpG_CgABoXreIE9Y_LxM1CKzBtIF2dBN566AEKmFfllBiDjsf8cyTCE5r7C9Q3XcDS_UUp7TsqKHmZjZ7YZVgWpWEXgQc8BB8hvrDP2WKlX2SqhqQj372Duwch18nqeURaZq4BGKt3Pnx032v0xnZlqGv9t-zswGB8lYUHpjFUEdZVZjVaSILKucMmEvFFYhQfM_jonK5oLFZNHizu0FQxmDx4sEe_oHFlWWezc9jSbBR_nFu52JXI7z0LBCJCNHmkQjmGUcgntTmnavjsc-NaurYsvd-c39vEQg-KWPIdWRuUD16HT6OM0U8e6NW756B9ls5cOmunnQCU2sGcs&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102861394901438430206>ひがしのあつし</a>,https://instagram.com/floccinaucinihiliqilification,Shimokitazawa,@floccinaucinihiliqilification,"floccinaucinihilipilification — Fashion boutique / clothing store located in Setagaya. Info: @floccinaucinihiliqilification, website."
古着屋K2 〜Coffee × Secondhand〜 | 台東区浅草,,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8BK2+%E3%80%9CCoffee+%C3%97+Secondhand%E3%80%9C+%7C+%E5%8F%B0%E6%9D%B1%E5%8C%BA%E6%B5%85%E8%8D%89/data=!4m2!3m1!1s0x60188f7b871a02d3:0xc2ea40c40dbd7325,古着屋K2 〜Coffee × Secondhand〜 | 台東区浅草,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 3-chōme−26−８ EIJYU101",35.7167919,139.7983179,ChIJ0wIah3uPGGARJXO9DcRA6sI,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2e6n5QAo7VNqPow7IUf21qhplmUK5_-FdaOWNxC2L7dN2NkhW3jYVjn6G9N0RTo2diANckSjWz4-iOgHs4QjyrRBkox_0ayguBsSo-KCB9qYk4VkXNnF9wTg9QdE6NLtOyp_w-uoxWQHJGOEVyoQ3wP3Ojz9NEgY0L8wAGIG2k_9D0BwcUGOkTvj_mbcJX2bS3VifEXhps52WAD-5JJ8WPYfrdwaVPGy9hVF4yeiq_Sd-D5JuQmmj3uyXHLaW3Otbqs2qowpyLBZ1ugBA6Rvqet_gnLVKMRB53WL29E64rhPAAdQsQREh9kVIPo7EFqBz7ymPKi5TpCK9QUz4Jop1gXZs-klBw_rrIHODxfzU4ObJkf3-CcFoz6r4DG_TA5I-Tq6Tl9yeCVjo7tCHR0n__0WejtlRo43XaSx8zmZhA1M9tx&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/116318859428482230958>pilot messiah</a>,https://www.instagram.com/k2_vintageused/?hl=ja,Asakusa,@k2_vintageused,"古着屋K2 〜Coffee × Secondhand〜 | 台東区浅草 — Vintage and used clothing shop located in Taito. Info: @k2_vintageused, website."
Maison vintage clothing,,https://www.google.com/maps/place/Maison+vintage+clothing/data=!4m2!3m1!1s0x60188ffce3d5372b:0xf5002070cbb54d5d,Maison vintage clothing,"Japan, 〒110-0015 Tokyo, Taito City, Higashiueno, 4-chōme−13−９ ＲＯＵＴＥ８９ ＢＬＤＧ． 3F",35.713971,139.7805644,ChIJKzfV4_yPGGARXU21y3AgAPU,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eZuTG6es_egPi6a_ncjAnbQjwAcA8nA05rAUv_BbZeY8jkoMujIrJkmHsvW61NHA8M7T9kK7OrCEdll8ueQsDh1iN0PCS_v5yNfhYOePkqp0ciDEDSZQE-HRYIGwTaDJlda_Dd1DbecKf8cD-Q0AFq2SPOT98v-Kp4RUQTPTq_6dQSn6MVZy7YWKW-iovHy-As-m9740pFXQNUrKzvBo2ifP_sDPNJvDlvC2uu2jOW_Cq8VSIbxJbuIyfEqoAxTphg-ZRrfBmp4hS_SVzb-RvI28xUVnYKJHMklxnWf_NbWw&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/112949233710450182522>Maison vintage clothing (改行中)</a>,https://maisononline.official.ec/,Ueno,,Maison vintage clothing — Vintage and used clothing shop located in Taito.
NEOTENY,,https://www.google.com/maps/place/NEOTENY/data=!4m2!3m1!1s0x60188f2b4b984355:0xaa593c70de920600,NEOTENY,"Japan, 〒111-0051 Tokyo, Taito City, Kuramae, 2-chōme−3−４ ダイシンビル",35.7023083,139.7901368,ChIJVUOYSyuPGGARAAaS3nA8Wao,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cI8BLxEXI4lBFGZNN6KHfU6wt5YAthBUl34VeLirx9bDyh5pa9olgDTnq2F1ixa1krlo8FeKwcpm9uKlSfbM6e6j0PludanGcA8Yyoi15B5lQ7xtkxxs-K09FHuthTLtDgp26VAnY7HNEPfc4C2SuDggIrpklRQmTs6-giMKJyMcIMJhggrF5X9Uod_af6N-eJ5Kd9sDLi-siRxjv4uRO5Xq2F_SkwzD4nMfNxz4T0rY-LSTi7RHMswcjO4coflji1_SWV2IVT3S82Zw7IDp7NUCypM3YrUDG3kPEo4NOERXERQZV-7vm3MLgCuy-mBNOcAqyVSz-_vlJLBFSACm7W_49ZxVlTLavUrpxT8ZR9fNP4F8GyKC8-skliDOWfmfAmWKb8Qzm6aGVM1AqBXoBGq7ajZJKzse-1Y4YqudOupX9790BuXSTsUUStUun_&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/103477494705553119019>_</a>,https://www.instagram.com/neoteny2023?igsh=ZHhuZm0yNGZic3Nt,Kuramae,@neoteny2023,"NEOTENY — Fashion boutique / clothing store located in Taito. Info: @neoteny2023, website."
HINOYA,,https://www.google.com/maps/place/HINOYA/data=!4m2!3m1!1s0x60188e9e5250ca21:0x6db3554cd9b3c98e,HINOYA,"6-chōme-10-14 Ueno, Taito City, Tokyo 110-0005, Japan",35.7103297,139.7749341,ChIJIcpQUp6OGGARjsmz2UxVs20,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2flh8rmeKgWULkzVtvgdotvUEMitQN0hCH5_wUVWC7_PzRlgBjuH7E_FFksRKkUTe0qeeian9Hlntttf6j5cMDIixGZQLut38P4YNp8-u0kJyV9hd7m8bHJK3FjYnIxusS9p1pgmqyA8Le6z0ENzxchOXCe1QBIF8i9hQYE03cKCauLGwa7XpR9OsUG3M6E7ulpqMmxMR4VrTHwmShnWVxNTcVJUq1M2ovCbaXGvWuxHaJQ8p7M9-Nw-0iwQ4ZF9Te8SBwZQXJrSbIJnn8znoU9FNhs-yCpw7LvnPTIzmiicLYX_veTU4K-fFoEtzeI6zDWHLFZopT0kyCTl7zbul00H0hCXUGCeIquvtwkcOy-pAPpC4Z1Io5Ozi65UeBJupXPnhEzQlRuV1UriEn57Z588hcHWDmaoEUU51UHn7ta-w&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/103100344900098156724>Feng Liao</a>,http://www.hinoya-ameyoko.com/hinoya/,Ueno,,HINOYA — Fashion boutique / clothing store located in Taito.
ray Used ＆ Select 古着 セレクトショップ,,https://www.google.com/maps/place/ray+Used+%EF%BC%86+Select+%E5%8F%A4%E7%9D%80+%E3%82%BB%E3%83%AC%E3%82%AF%E3%83%88%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97/data=!4m2!3m1!1s0x6000e7d3191fe263:0xd11b2bb6bb3187d7,ray Used ＆ Select 古着 セレクトショップ,"Japan, 〒530-0028 Osaka, Kita Ward, Banzaichō, ３−４１−２０５",34.7050081,135.5045711,ChIJY-IfGdPnAGAR14cxu7YrG9E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cYaNGAo-cgXrUQ2GA6z3tdD9njOM4fbYebIFfM2GmpEvZL4PfD2aYO2ZhLn0MzlsGby2dIQ0zXAdlSyyLOtqjEtyN-8rAVBaaLEvGLqLcKPYkdz-w6yVJp9KAp9vV88_9Yn1cGsTcShtnWqbz3Ppc_Zfln7Mkw2RhdwkhmvWHH3Vus_fIQks7s055D7O9rElhRETPrXYIYaPLHqL8BqsJeV8_Miu6abMiAf-wi1d99R5YmUBqqiI-sfNsTS4pfTjoD-v39EaYspWKjWuHCj71oxNnMjsF20W-VugEXRTHEXQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102642124280392834399>ray Used ＆ Select 古着 セレクトショップ</a>,https://meta.main.jp/,Nakazakicho,,ray Used ＆ Select 古着 セレクトショップ — Vintage and used clothing shop located in Kita.
Murakami Store（Tonari no Zingaro）,,https://www.google.com/maps/place/Murakami+Store%EF%BC%88Tonari+no+Zingaro%EF%BC%89/data=!4m2!3m1!1s0x6018f3d11dee2d3b:0x754ca19db336ce36,Murakami Store（Tonari no Zingaro）,"Japan, 〒164-0001 Tokyo, Nakano City, Nakano, 5-chōme−52−１５ 4F",35.7096996,139.6657324,ChIJOy3uHdHzGGARNs42s52hTHU,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqK7N9fNHlNC_0U329Wc7OSpw0I9P9o28y9iIGT7FQE2otyY2_PCllxcPuTOzgsCcEz_U9dOGiRHzFba_iW2zYX6SDkBSa3CJdJKOwvOCLwR9xYL8VRnXx-ocWbPgRV_mJ7b2v4xs91glfG2UAMoWnRfpb8rGzgDF5XkxWjj_UxvBwRym1JAC7a__2hc6VpwDvDRMX2QDuek_C7N9s5nJ3wmxQqbTVKe6uMsUVZdnRdWRno4d2m1x2ylssFth8pxNQyntkYtZFiovFlSyigWpTS2et-Sn25UDowtrpTiUMeA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/115203071378920056967>Tonari no Zingaro</a>,https://zingarokk.com/tonarinozingaro/,Nakano,,Murakami Store（Tonari no Zingaro） — Fashion boutique / clothing store located in Nakano.
